"ruido","algoritmo","preproc","iteracion","rmse","mae","r2"
0.2,"RF","regAENN",15,0.269381422078271,0.198930712568753,0.973149372105298
0.2,"RF","regAENN",16,0.245654751147023,0.183746711275694,0.977399565482919
0.2,"RF","regAENN",17,0.261170099067487,0.191313423639811,0.975146601770705
0.2,"RF","regAENN",18,0.261185095224482,0.189090238807691,0.974425641039288
0.2,"RF","regAENN",19,0.252982136606782,0.187470967430536,0.975934934627931
0.2,"RF","regAENN",20,0.252584715326579,0.186383552998705,0.975919677541086
0.2,"RF","regAENN",21,0.251890033715163,0.185364820464802,0.976030671392656
0.2,"RF","regAENN",22,0.254712925865874,0.182848816799103,0.975273502321638
0.2,"RF","regAENN",23,0.257338020933959,0.191813589088849,0.975707631205094
0.2,"RF","regAENN",24,0.263693239678518,0.190530445876808,0.974097205299266
0.2,"RF","regAENN",25,0.256389399113412,0.182895294126489,0.975735531085311
0.2,"SVM","regAENN",1,0.224066088454821,0.148362325753465,0.981347255849265
0.2,"SVM","regAENN",2,0.204818366189338,0.146495639111601,0.984388209344903
0.2,"SVM","regAENN",3,0.200845727238189,0.145015385487564,0.985156305258438
0.2,"SVM","regAENN",4,0.204468671021938,0.140690334411189,0.984208815712717
0.2,"SVM","regAENN",5,0.223766069082341,0.148169634159654,0.981083695266867
0.2,"SVM","regAENN",6,0.208734755006635,0.146812237725973,0.983502854885833
0.2,"SVM","regAENN",7,0.209618857892099,0.144191568261612,0.983801998783242
0.2,"SVM","regAENN",8,0.208952221418923,0.144156093395732,0.983452879505087
0.2,"SVM","regAENN",9,0.206233708250658,0.146635424462599,0.983991084878355
0.2,"SVM","regAENN",10,0.222389265054027,0.149610516113179,0.981962068566627
0.2,"SVM","regAENN",11,0.223519156663425,0.14738621139114,0.981006283145463
0.2,"SVM","regAENN",12,0.208417790139087,0.147904390030734,0.983778021926275
0.2,"SVM","regAENN",13,0.209148946883845,0.146844296248051,0.983481670045344
0.2,"SVM","regAENN",14,0.198384591485001,0.145014895610674,0.9855893998956
0.2,"SVM","regAENN",15,0.229438266052956,0.150786595988142,0.980521708215174
0.2,"SVM","regAENN",16,0.207396780228123,0.143394969170173,0.983890929863915
0.2,"SVM","regAENN",17,0.210897572322662,0.143333011808847,0.983793768732724
0.2,"SVM","regAENN",18,0.214887868292341,0.147896507476335,0.98268861670955
0.2,"SVM","regAENN",19,0.206039992268049,0.146429714201468,0.984037151816746
0.2,"SVM","regAENN",20,0.213838329297357,0.146496375929816,0.982740855274957
0.2,"SVM","regAENN",21,0.192516928327509,0.140815778617762,0.985998590816062
0.2,"SVM","regAENN",22,0.217780461536369,0.145834408469489,0.98192416098759
0.2,"SVM","regAENN",23,0.212353015197215,0.145271670824049,0.983458350429089
0.2,"SVM","regAENN",24,0.222500964888876,0.151543134708015,0.981557812676594
0.2,"SVM","regAENN",25,0.207202993473022,0.144311656289794,0.984152428789365
0.2,"1NN","regEF",1,0.860308229039724,0.655783940610965,0.72502157381924
0.2,"1NN","regEF",2,0.880044737076593,0.661780988572078,0.711779794062263
0.2,"1NN","regEF",3,0.901389681359247,0.663969938193226,0.701020105135588
0.2,"1NN","regEF",4,0.902649159721536,0.661718860715883,0.692249251522671
0.2,"1NN","regEF",5,0.871360079062468,0.661472806103162,0.713157727507514
0.2,"1NN","regEF",6,0.893521069603789,0.666084870442199,0.697706466413753
0.2,"1NN","regEF",7,0.859120988728127,0.637785624229326,0.727912002213503
0.2,"1NN","regEF",8,0.875282321422361,0.664641387283298,0.709648042736363
0.2,"1NN","regEF",9,0.908856537294058,0.685444242130543,0.689091016278574
0.2,"1NN","regEF",10,0.898281022103651,0.673331339978387,0.705704554187932
0.2,"1NN","regEF",11,0.882749227762454,0.659926305127512,0.703752187763765
0.2,"1NN","regEF",12,0.881123213359688,0.66486462522591,0.710060408630849
0.2,"1NN","regEF",13,0.910390033467344,0.670514222494125,0.687024918009081
0.2,"1NN","regEF",14,0.918671981813813,0.683040468997144,0.690979611605962
0.2,"1NN","regEF",15,0.843968492997119,0.633626097721313,0.736444774584371
0.2,"1NN","regEF",16,0.84387760524791,0.628771679277512,0.7332985503683
0.2,"1NN","regEF",17,0.930766430840417,0.686228073648442,0.684339460683837
0.2,"1NN","regEF",18,0.890110332370076,0.671742163989904,0.702973182813737
0.2,"1NN","regEF",19,0.903727424714324,0.678268740106931,0.692898274371913
0.2,"1NN","regEF",20,0.886784144694404,0.664298105205266,0.703186257983167
0.2,"1NN","regEF",21,0.875740700190716,0.667640469116695,0.710275669143841
0.2,"1NN","regEF",22,0.893658321668384,0.667757750491269,0.695628738213693
0.2,"1NN","regEF",23,0.90974395758318,0.67003133915182,0.69640101739675
0.2,"1NN","regEF",24,0.886713521955165,0.665774966976827,0.707102749920507
0.2,"1NN","regEF",25,0.874442022876769,0.653636052662198,0.717750811706129
0.2,"CART","regEF",1,0.576266534048268,0.440428012435539,0.876622130563433
0.2,"CART","regEF",2,0.598328157197031,0.460096279607198,0.866772522152625
0.2,"CART","regEF",3,0.634725209029034,0.486223709830408,0.8517521802366
0.2,"CART","regEF",4,0.614183578271502,0.46304319697098,0.857518803311311
0.2,"CART","regEF",5,0.591987591217262,0.451063889362782,0.867604555101996
0.2,"CART","regEF",6,0.621628350470406,0.477092106055661,0.853687683073955
0.2,"CART","regEF",7,0.610928099488326,0.462059362899366,0.862411882641533
0.2,"CART","regEF",8,0.601984792454127,0.454384385322509,0.862659227943437
0.2,"CART","regEF",9,0.59345099389815,0.460819849239313,0.867440052491006
0.2,"CART","regEF",10,0.617451364345088,0.47244630906367,0.860952046370279
0.2,"CART","regEF",11,0.611282965331721,0.475980375388375,0.857942212610858
0.2,"CART","regEF",12,0.612072016728651,0.467015603821878,0.860093051116207
0.2,"CART","regEF",13,0.61769889007045,0.472175482047595,0.855918435841648
0.2,"CART","regEF",14,0.608151816925899,0.46323846025999,0.86457769275374
0.2,"CART","regEF",15,0.596045444420636,0.447993264303732,0.868544757842366
0.2,"CART","regEF",16,0.593886307135246,0.455309043277625,0.867909045936635
0.2,"CART","regEF",17,0.588860304366261,0.459333009159299,0.873653437892564
0.2,"CART","regEF",18,0.616241158903331,0.468988804452351,0.857632984762129
0.2,"CART","regEF",19,0.639686269355856,0.488066114093067,0.846134450878942
0.2,"CART","regEF",20,0.580153802636625,0.438945997885074,0.872961764914106
0.2,"CART","regEF",21,0.588647201312263,0.450148673219564,0.86909866751361
0.2,"CART","regEF",22,0.592840298871849,0.447466199468737,0.866052049763724
0.2,"CART","regEF",23,0.60195900755645,0.467755846950978,0.867078330497468
0.2,"CART","regEF",24,0.589932522119307,0.44829083136576,0.87035573516098
0.2,"CART","regEF",25,0.586730015600494,0.447455332841609,0.872928758367901
0.2,"RF","regEF",1,0.254741098905471,0.189385694596678,0.975890483344698
0.2,"RF","regEF",2,0.252525440949116,0.189092328682195,0.97626849941705
0.2,"RF","regEF",3,0.254096418669886,0.18612019169313,0.976241779514644
0.2,"RF","regEF",4,0.256536088877512,0.183713550671776,0.97514246314853
0.2,"RF","regEF",5,0.240146836256037,0.177557162630455,0.978212792207882
0.2,"RF","regEF",6,0.249110792156048,0.184211671305196,0.976503436601711
0.2,"RF","regEF",7,0.259797105805657,0.187829415356043,0.975118913348926
0.2,"RF","regEF",8,0.248977113705696,0.184818620394622,0.976506522793811
0.2,"RF","regEF",9,0.253108144344474,0.190041539874883,0.97588680045864
0.2,"RF","regEF",10,0.252908338738268,0.177677551074617,0.976671576528844
0.2,"RF","regEF",11,0.239317618397913,0.176911595563949,0.978226421889447
0.2,"RF","regEF",12,0.260113757417998,0.189011644176268,0.974732581017922
0.2,"RF","regEF",13,0.247895005821595,0.182810683208027,0.976794532218646
0.2,"RF","regEF",14,0.249755929352061,0.181965480682636,0.977159910232956
0.2,"RF","regEF",15,0.261579351211713,0.191287997498478,0.974682193280555
0.2,"RF","regEF",16,0.246276690993866,0.182431374316213,0.977284982686586
0.2,"RF","regEF",17,0.248055749860232,0.181927024118881,0.977579904009702
0.2,"RF","regEF",18,0.266254818984814,0.188638641022668,0.973423185165143
0.2,"RF","regEF",19,0.256643793609733,0.188141549070999,0.975233258807731
0.2,"RF","regEF",20,0.250947319524973,0.183465510440862,0.976230869913408
0.2,"RF","regEF",21,0.246100783217458,0.181607179881334,0.9771197960147
0.2,"RF","regEF",22,0.254582774623242,0.182098702643549,0.975298764975163
0.2,"RF","regEF",23,0.248264292236158,0.184888487820195,0.977390525330568
0.2,"RF","regEF",24,0.260808454211214,0.189419535940633,0.97466085469829
0.2,"RF","regEF",25,0.252096607112891,0.180494802400192,0.976541261045331
0.2,"SVM","regEF",1,0.21035488256572,0.141397224075707,0.983560232859342
0.2,"SVM","regEF",2,0.193279972310322,0.143029543599876,0.986097636698706
0.2,"SVM","regEF",3,0.195311509886952,0.139908854585946,0.985963058327594
0.2,"SVM","regEF",4,0.197320373079418,0.137204375878145,0.985293646219161
0.2,"SVM","regEF",5,0.200472326611201,0.14050910680018,0.984817031264574
0.2,"SVM","regEF",6,0.197418112641185,0.140424262393728,0.985243163928576
0.2,"SVM","regEF",7,0.192650266474788,0.137828795448089,0.986318303427223
0.2,"SVM","regEF",8,0.191953991914277,0.138102291827563,0.986035585198889
0.2,"SVM","regEF",9,0.193739608999999,0.140402387066131,0.985872040598581
0.2,"SVM","regEF",10,0.199055378433996,0.136908797634101,0.98554869970154
0.2,"SVM","regEF",11,0.196581032214913,0.137691465355954,0.985308583149348
0.2,"SVM","regEF",12,0.198257817864953,0.140781029655981,0.985321053753123
0.2,"SVM","regEF",13,0.19489307420334,0.13886550872029,0.985656749446665
0.2,"SVM","regEF",14,0.191154702331206,0.139282582274278,0.98662061461419
0.2,"SVM","regEF",15,0.222529310736114,0.146531211439415,0.981677125414258
0.2,"SVM","regEF",16,0.189114354110284,0.135614256299068,0.986605841300101
0.2,"SVM","regEF",17,0.19902401979985,0.137943453404963,0.985567224429067
0.2,"SVM","regEF",18,0.208838780011563,0.143976159723499,0.983649528843112
0.2,"SVM","regEF",19,0.198337463484227,0.143531393437778,0.985208342472659
0.2,"SVM","regEF",20,0.203622264271312,0.142443732916108,0.984350564007434
0.2,"SVM","regEF",21,0.188171224257303,0.139538288655393,0.986623566917286
0.2,"SVM","regEF",22,0.209822325048277,0.13973432220308,0.983221079074874
0.2,"SVM","regEF",23,0.193645203363022,0.137423826152334,0.986244529806954
0.2,"SVM","regEF",24,0.204948762475637,0.143186342355342,0.984352706376001
0.2,"SVM","regEF",25,0.198945660560855,0.142143358789172,0.985390357039736
0.2,"1NN","regCVCF",1,0.873710503065466,0.666625490457791,0.716387361061941
0.2,"1NN","regCVCF",2,0.880514912390317,0.661090258592464,0.711471741027911
0.2,"1NN","regCVCF",3,0.940119467492978,0.683230342907259,0.674775756396053
0.2,"1NN","regCVCF",4,0.91087974312114,0.663992827102303,0.686611365979506
0.2,"1NN","regCVCF",5,0.892127076462534,0.673409802147584,0.699322259778169
0.2,"1NN","regCVCF",6,0.912637212981077,0.6751849128471,0.684633463805768
0.2,"1NN","regCVCF",7,0.857250142898609,0.638859873153228,0.729095724782305
0.2,"1NN","regCVCF",8,0.886346792798392,0.668263830671357,0.702260949286707
0.2,"1NN","regCVCF",9,0.929218634257792,0.695924053341309,0.675003696590125
0.2,"1NN","regCVCF",10,0.901784498583362,0.672571446458385,0.703404454748801
0.2,"1NN","regCVCF",11,0.905681574684529,0.671255335403039,0.688160213704671
0.2,"1NN","regCVCF",12,0.885888172813201,0.667866688447618,0.706916044785507
0.2,"1NN","regCVCF",13,0.918343784057737,0.674275336481189,0.681532327309458
0.2,"1NN","regCVCF",14,0.942906311305191,0.694256806349039,0.67446081118375
0.2,"1NN","regCVCF",15,0.870505432114198,0.648298527704267,0.719610249231535
0.2,"1NN","regCVCF",16,0.859546580130703,0.639497892450474,0.723302467536359
0.2,"1NN","regCVCF",17,0.946296010001113,0.696995743840698,0.673718170419052
0.2,"1NN","regCVCF",18,0.897088596587461,0.677728721279522,0.698297680444126
0.2,"1NN","regCVCF",19,0.925642285527481,0.686049453412562,0.677823614079358
0.2,"1NN","regCVCF",20,0.906174023930157,0.67289929045775,0.690064457603825
0.2,"1NN","regCVCF",21,0.872267530865233,0.664373365392917,0.712569193362132
0.2,"1NN","regCVCF",22,0.900228979801277,0.669846473984305,0.691136480486962
0.2,"1NN","regCVCF",23,0.899355248712593,0.665584499372257,0.703295249674688
0.2,"1NN","regCVCF",24,0.905930580492003,0.67121146643077,0.694269707750542
0.2,"1NN","regCVCF",25,0.913690195207136,0.677179032636055,0.691845446026238
0.2,"CART","regCVCF",1,0.623033998912171,0.479288448177959,0.855783828782535
0.2,"CART","regCVCF",2,0.625606586338541,0.488125430066309,0.854347632380734
0.2,"CART","regCVCF",3,0.623514205829574,0.471015076097728,0.856942864139935
0.2,"CART","regCVCF",4,0.640639625764598,0.492098078854113,0.844979637190998
0.2,"CART","regCVCF",5,0.595826830928149,0.4541553960703,0.865881728141172
0.2,"CART","regCVCF",6,0.62881526284644,0.479666775484209,0.850284966909354
0.2,"CART","regCVCF",7,0.612967533788921,0.459438142524721,0.861491740691472
0.2,"CART","regCVCF",8,0.625606041134301,0.477052702301787,0.851669550822513
0.2,"CART","regCVCF",9,0.589243751330037,0.463514710982094,0.86931294485746
0.2,"CART","regCVCF",10,0.647634553717917,0.506363762598244,0.847025473927068
0.2,"CART","regCVCF",11,0.599076332185006,0.464724083683717,0.86355903462872
0.2,"CART","regCVCF",12,0.64005491268532,0.491438466731544,0.847008005220084
0.2,"CART","regCVCF",13,0.605144223784186,0.467891968564293,0.861715801428166
0.2,"CART","regCVCF",14,0.652771779362033,0.506096931156002,0.843976889050899
0.2,"CART","regCVCF",15,0.680911566054678,0.519113670040221,0.828446103760808
0.2,"CART","regCVCF",16,0.625624898019997,0.481733166265204,0.853413322683073
0.2,"CART","regCVCF",17,0.601244876029919,0.463114466248653,0.86828305553784
0.2,"CART","regCVCF",18,0.646581150581549,0.495099712562622,0.843269306127631
0.2,"CART","regCVCF",19,0.639268267855656,0.484037702786592,0.846335471347449
0.2,"CART","regCVCF",20,0.598565052747075,0.460462443305776,0.864770675367339
0.2,"CART","regCVCF",21,0.588182336654831,0.44883582426149,0.869305335872032
0.2,"CART","regCVCF",22,0.608113852863257,0.452595902168865,0.859061245066835
0.2,"CART","regCVCF",23,0.607308000983922,0.468592694414408,0.864705557337178
0.2,"CART","regCVCF",24,0.608537840148115,0.466818533587326,0.862049331580358
0.2,"CART","regCVCF",25,0.647480034556214,0.504007454421038,0.845252577668219
0.2,"RF","regCVCF",1,0.287135648715738,0.207370737250918,0.969368751584074
0.2,"RF","regCVCF",2,0.278776988502765,0.201011052614506,0.971077970243416
0.2,"RF","regCVCF",3,0.295160946209065,0.204466341590399,0.967942134070887
0.2,"RF","regCVCF",4,0.290172470505666,0.20385549929064,0.968196598789826
0.2,"RF","regCVCF",5,0.27467459545716,0.195987046929833,0.971497377328192
0.2,"RF","regCVCF",6,0.274767479764576,0.199116425537581,0.971414228215181
0.2,"RF","regCVCF",7,0.307157060240768,0.212881254630848,0.965220628372109
0.2,"RF","regCVCF",8,0.283280072032685,0.204986499049388,0.969586913818869
0.2,"RF","regCVCF",9,0.273317295757951,0.204373501786613,0.971882491792334
0.2,"RF","regCVCF",10,0.270985752993047,0.193775478088767,0.973217444741131
0.2,"RF","regCVCF",11,0.272467188471704,0.193206877072954,0.971776629306521
0.2,"RF","regCVCF",12,0.275230802887515,0.19769565164202,0.971710302042007
0.2,"RF","regCVCF",13,0.285997819120764,0.202921494897444,0.969112680855034
0.2,"RF","regCVCF",14,0.280641673225676,0.202272375083587,0.971161643010822
0.2,"RF","regCVCF",15,0.296598546081018,0.214187538458633,0.967449534847
0.2,"RF","regCVCF",16,0.268273407214312,0.196826999056272,0.973046094409491
0.2,"RF","regCVCF",17,0.285064045823447,0.206798466984412,0.970390998611527
0.2,"RF","regCVCF",18,0.309577208648177,0.212748262855698,0.964070933225846
0.2,"RF","regCVCF",19,0.296503223693835,0.20988666523052,0.966942791841967
0.2,"RF","regCVCF",20,0.283503942172551,0.204823705184691,0.969663437415687
0.2,"RF","regCVCF",21,0.286502226690594,0.208751274631821,0.968990847016661
0.2,"RF","regCVCF",22,0.297994902273846,0.204359331469586,0.966156263383155
0.2,"RF","regCVCF",23,0.290542458864331,0.206858536249469,0.969034281054095
0.2,"RF","regCVCF",24,0.279943765818792,0.199319525645811,0.970806226611294
0.2,"RF","regCVCF",25,0.293171176726964,0.206491261598931,0.968274154750829
0.2,"SVM","regCVCF",1,0.236447980944786,0.151245685810782,0.979228795207613
0.2,"SVM","regCVCF",2,0.197707842766796,0.145331450418537,0.985453359067046
0.2,"SVM","regCVCF",3,0.238576214030212,0.151490666358654,0.979055446548532
0.2,"SVM","regCVCF",4,0.203521892374584,0.141230157005196,0.984354717202484
0.2,"SVM","regCVCF",5,0.217418795237157,0.14444209051756,0.982141622207821
0.2,"SVM","regCVCF",6,0.207910403008225,0.145072031939149,0.983632901274278
0.2,"SVM","regCVCF",7,0.224662737180841,0.14865478611105,0.981393580082463
0.2,"SVM","regCVCF",8,0.215574975281615,0.146459119446866,0.982387332588333
0.2,"SVM","regCVCF",9,0.20016034763753,0.143103602140778,0.984920091942062
0.2,"SVM","regCVCF",10,0.211718155495734,0.141565769354778,0.983651598462518
0.2,"SVM","regCVCF",11,0.21631071101012,0.143006475714154,0.982211615475303
0.2,"SVM","regCVCF",12,0.201981463176421,0.143127423604227,0.984764480601469
0.2,"SVM","regCVCF",13,0.22283154461063,0.148194690617392,0.981249704605495
0.2,"SVM","regCVCF",14,0.205383979643108,0.144395242576043,0.984554594270158
0.2,"SVM","regCVCF",15,0.244201367383921,0.15812965039763,0.977934420058567
0.2,"SVM","regCVCF",16,0.207686352893427,0.14120421571748,0.983845914672372
0.2,"SVM","regCVCF",17,0.22064342911745,0.146225914968668,0.982261337616876
0.2,"SVM","regCVCF",18,0.232449195306033,0.15340664841514,0.979743515734036
0.2,"SVM","regCVCF",19,0.22213633627572,0.149698124926665,0.981445615898406
0.2,"SVM","regCVCF",20,0.212724704965994,0.146019071095033,0.982920151065479
0.2,"SVM","regCVCF",21,0.193415018005059,0.142186445611577,0.985867653228593
0.2,"SVM","regCVCF",22,0.229187877450041,0.146427642619496,0.979980928895357
0.2,"SVM","regCVCF",23,0.214341688958072,0.145578964690059,0.983147076499258
0.2,"SVM","regCVCF",24,0.22668652682456,0.149436076755923,0.980857438606893
0.2,"SVM","regCVCF",25,0.219897201047656,0.150253066160616,0.982151157218837
0.3,"1NN","Ningún",1,1.91237691901244,1.2564407590813,-0.35874342261468
0.3,"1NN","Ningún",2,1.93294639135262,1.27139562450191,-0.390447331054991
0.3,"1NN","Ningún",3,1.91114494951908,1.24136359025648,-0.344014872802371
0.3,"1NN","Ningún",4,1.84829896033902,1.21261613513496,-0.290344253046999
0.3,"1NN","Ningún",5,1.88157172284132,1.23423772788241,-0.337486452478954
0.3,"1NN","Ningún",6,1.84632207225015,1.21740790823134,-0.29072637542924
0.3,"1NN","Ningún",7,1.88734631265987,1.23580462722826,-0.313118501269539
0.3,"1NN","Ningún",8,1.80368832168641,1.15186797494232,-0.232966937503529
0.3,"1NN","Ningún",9,1.85294533578739,1.22078060954423,-0.292313302975026
0.3,"1NN","Ningún",10,1.86242953278029,1.22505315548149,-0.265082336193285
0.3,"1NN","Ningún",11,1.92367237322068,1.25861773919632,-0.406833414767891
0.3,"1NN","Ningún",12,1.95368717659339,1.28744820462558,-0.425424727507315
0.3,"1NN","Ningún",13,1.83127216154102,1.20292802756613,-0.266369842164775
0.3,"1NN","Ningún",14,1.91445211150525,1.2642346917445,-0.34200831340062
0.3,"1NN","Ningún",15,1.80366909282535,1.18227817599963,-0.203740548883729
0.3,"1NN","Ningún",16,1.82840121257339,1.19894666524204,-0.252014774991241
0.3,"1NN","Ningún",17,1.98195577012095,1.2718570786407,-0.431287201617845
0.3,"1NN","Ningún",18,1.92600271791841,1.26003897957367,-0.390662577965373
0.3,"1NN","Ningún",19,1.74987727946508,1.15572495325391,-0.15139017168134
0.3,"1NN","Ningún",20,1.80747404127526,1.18724327580797,-0.233082978107616
0.3,"1NN","Ningún",21,1.82114929582312,1.200862113202,-0.25292478614989
0.3,"1NN","Ningún",22,1.82826808932055,1.2058679560607,-0.273914835584458
0.3,"1NN","Ningún",23,1.94819469478923,1.28840986598153,-0.392280258209367
0.3,"1NN","Ningún",24,1.89261437116279,1.24056123578932,-0.334359643445854
0.3,"1NN","Ningún",25,1.82655455970282,1.18145377757049,-0.23150437668468
0.3,"CART","Ningún",1,0.853991179363962,0.701367545952397,0.729044957363003
0.3,"CART","Ningún",2,0.884332912781785,0.741644701116042,0.708964141631171
0.3,"CART","Ningún",3,0.867869205984631,0.703130261241016,0.722843302246118
0.3,"CART","Ningún",4,0.885525918734213,0.73044596810367,0.703814558379218
0.3,"CART","Ningún",5,0.87841799833159,0.734318931280764,0.70849212759804
0.3,"CART","Ningún",6,0.87902793026465,0.719479248948162,0.707433490218713
0.3,"CART","Ningún",7,0.885743516976758,0.738929219802589,0.710787745444166
0.3,"CART","Ningún",8,0.879130978038397,0.732266397550219,0.70708904725263
0.3,"CART","Ningún",9,0.868066728139048,0.723884224706831,0.71637218348752
0.3,"CART","Ningún",10,0.894168080187151,0.730157826346108,0.708393354199784
0.3,"CART","Ningún",11,0.886702660863938,0.733858269722614,0.701092726848604
0.3,"CART","Ningún",12,0.868930681166163,0.70647518314942,0.718028963564836
0.3,"CART","Ningún",13,0.867536419095651,0.718371062456321,0.715795988520818
0.3,"CART","Ningún",14,0.899213779351036,0.738391827302222,0.703931571695791
0.3,"CART","Ningún",15,0.87856073542148,0.728853224450624,0.714397014254963
0.3,"CART","Ningún",16,0.87922313082261,0.72678625161049,0.710489270997825
0.3,"CART","Ningún",17,0.902364613090879,0.747898092418857,0.703309949411794
0.3,"CART","Ningún",18,0.885772004495247,0.739525642251314,0.705861497681883
0.3,"CART","Ningún",19,0.88119954296981,0.720519702356088,0.708018147337429
0.3,"CART","Ningún",20,0.873207792655971,0.717097263065993,0.712204916317854
0.3,"CART","Ningún",21,0.886360592740367,0.732917237594558,0.703206231097899
0.3,"CART","Ningún",22,0.874299315866884,0.716385630579376,0.708672880923472
0.3,"CART","Ningún",23,0.901021408184681,0.747957481777079,0.702194871691695
0.3,"CART","Ningún",24,0.857367546434292,0.706585465019783,0.726168937021086
0.3,"CART","Ningún",25,0.863552733110536,0.7091610164103,0.724736652396832
0.3,"RF","Ningún",1,0.733984066528881,0.574215136437957,0.799846249471566
0.3,"RF","Ningún",2,0.794081865209491,0.621962692392761,0.765336534549287
0.3,"RF","Ningún",3,0.761281011000387,0.593465936052929,0.786741271904039
0.3,"RF","Ningún",4,0.735590152274506,0.588685132321425,0.795622554607747
0.3,"RF","Ningún",5,0.764073778816489,0.600139348166414,0.779444227740094
0.3,"RF","Ningún",6,0.721323970707569,0.581732458599311,0.802993756043233
0.3,"RF","Ningún",7,0.747849569104591,0.589965292503188,0.793828219282106
0.3,"RF","Ningún",8,0.742263789227568,0.593717735137869,0.79119302925256
0.3,"RF","Ningún",9,0.81233607064007,0.639006244800784,0.751621456414552
0.3,"RF","Ningún",10,0.766346276727083,0.589200897847826,0.785805065487727
0.3,"RF","Ningún",11,0.76762822579157,0.605131899911368,0.775982302047352
0.3,"RF","Ningún",12,0.760093714433254,0.605917258060231,0.784241199559431
0.3,"RF","Ningún",13,0.786104784477254,0.611960835021172,0.76664578398134
0.3,"RF","Ningún",14,0.769467403819779,0.609880119915918,0.783206305964477
0.3,"RF","Ningún",15,0.714062766192925,0.572275205493036,0.811334739541708
0.3,"RF","Ningún",16,0.743061817773649,0.589578632872797,0.79321627994618
0.3,"RF","Ningún",17,0.775116816703804,0.613513839729843,0.781086174810382
0.3,"RF","Ningún",18,0.771939744932737,0.599706676299573,0.776604314616795
0.3,"RF","Ningún",19,0.744793594882061,0.584093358554629,0.791416860649351
0.3,"RF","Ningún",20,0.739701365318429,0.578585760112105,0.793480528103655
0.3,"RF","Ningún",21,0.753139348469039,0.601867405411236,0.785718549770403
0.3,"RF","Ningún",22,0.759532575920174,0.596074560197757,0.780136342907679
0.3,"RF","Ningún",23,0.777776164878003,0.609428729212396,0.778092892616545
0.3,"RF","Ningún",24,0.741737620377934,0.58015252365992,0.79504937597538
0.3,"RF","Ningún",25,0.732302876685015,0.575536607788239,0.802051533569745
0.3,"SVM","Ningún",1,0.25412777284493,0.181189583275986,0.976006437888509
0.3,"SVM","Ningún",2,0.247442170111439,0.186622003973645,0.977214301017054
0.3,"SVM","Ningún",3,0.257785126164741,0.185272770332749,0.975546978393494
0.3,"SVM","Ningún",4,0.240840375822962,0.182482205802006,0.978091141728541
0.3,"SVM","Ningún",5,0.259573959606969,0.177325668263936,0.97454517706604
0.3,"SVM","Ningún",6,0.248652873397774,0.183745499140153,0.976589740594392
0.3,"SVM","Ningún",7,0.258411739105494,0.184865613499157,0.975383562370165
0.3,"SVM","Ningún",8,0.231185340166559,0.175826524862687,0.979744217415607
0.3,"SVM","Ningún",9,0.265425140847277,0.190152346258842,0.973482858056102
0.3,"SVM","Ningún",10,0.266019503817895,0.185440621336056,0.974190116117139
0.3,"SVM","Ningún",11,0.256446844272485,0.185351965202732,0.974997975434077
0.3,"SVM","Ningún",12,0.239200634755498,0.177469517053419,0.978632245164459
0.3,"SVM","Ningún",13,0.261217005164703,0.1896724572576,0.974233367423188
0.3,"SVM","Ningún",14,0.240502151969512,0.184229387865786,0.978821064630883
0.3,"SVM","Ningún",15,0.273111895855667,0.186005080712764,0.972400551910541
0.3,"SVM","Ningún",16,0.244458731747222,0.179062232237362,0.97761909924854
0.3,"SVM","Ningún",17,0.265759382192219,0.186023681437641,0.974265479415516
0.3,"SVM","Ningún",18,0.259113480587374,0.188582916711853,0.974829723113559
0.3,"SVM","Ningún",19,0.249685020534338,0.184911165679058,0.976558126930441
0.3,"SVM","Ningún",20,0.250196365938919,0.184369975828864,0.976372914119323
0.3,"SVM","Ningún",21,0.237219863274742,0.183897130353557,0.97874133428561
0.3,"SVM","Ningún",22,0.265992548563578,0.185823201311194,0.973035052551432
0.3,"SVM","Ningún",23,0.269794295977127,0.18486349319346,0.973299002909814
0.3,"SVM","Ningún",24,0.254041983441056,0.184800654166487,0.975958607359096
0.3,"SVM","Ningún",25,0.246155978842323,0.182834696591712,0.977633839419695
0.3,"1NN","regENN",1,0.98859332147715,0.743625366378908,0.636900365004654
0.3,"1NN","regENN",2,0.979663346244927,0.729559278253751,0.64283520668203
0.3,"1NN","regENN",3,0.996781522574963,0.73486120634439,0.63439108405964
0.3,"1NN","regENN",4,1.00129544230285,0.72998957513979,0.621308434639925
0.3,"1NN","regENN",5,0.975892040215615,0.72459936437569,0.640208095027902
0.3,"1NN","regENN",6,1.01362190195778,0.754790698330194,0.610980623293258
0.3,"1NN","regENN",7,0.97737017042535,0.708168063215374,0.647857140348618
0.3,"1NN","regENN",8,0.948069871398736,0.698430335411697,0.6593494181774
0.3,"1NN","regENN",9,0.982897931706535,0.743809290470302,0.636370220354646
0.3,"1NN","regENN",10,1.00195190888879,0.747635579277707,0.633855220309035
0.3,"1NN","regENN",11,0.972639557055414,0.718328032524257,0.640346479568389
0.3,"1NN","regENN",12,0.990201127511971,0.731670708645959,0.633831425279727
0.3,"1NN","regENN",13,0.952479172578171,0.6991269035891,0.657417047060097
0.3,"1NN","regENN",14,0.995019599180737,0.741944134867649,0.63748209451697
0.3,"1NN","regENN",15,0.988316753911609,0.740538206137788,0.638580584957598
0.3,"1NN","regENN",16,0.950371810057403,0.703953858454023,0.661737741453551
0.3,"1NN","regENN",17,0.96885386589018,0.725970186192283,0.657976911749319
